income,expenses,savings,loans,financial_personality,next_month_savings
2001144,608036.0,838089.0,555019.0,Saver,949072.0
2690728,1469522.0,915246.0,305960.0,Saver,977549.0
915256,415076.0,483529.0,16651.0,Balanced,500134.0
2045957,896704.0,892694.0,256559.0,Saver,1032391.0
50917,22036.0,18665.0,10216.0,Saver,22047.0
901007,596419.0,144138.0,160450.0,Balanced,143451.0
2924627,2017389.0,662620.0,244618.0,Balanced,703776.0
2820574,1908221.0,330111.0,582242.0,Spender,304100.0
329143,105399.0,161474.0,62270.0,Saver,181726.0
312091,185743.0,110228.0,16120.0,Balanced,119921.0
1553637,1166552.0,311511.0,75574.0,Spender,287837.0
453157,212853.0,165916.0,74388.0,Saver,183322.0
2732609,857714.0,1334299.0,540596.0,Saver,1543704.0
1995692,1062891.0,356898.0,575903.0,Saver,426130.0
2206973,1478023.0,449593.0,279357.0,Spender,442236.0
299265,149776.0,80813.0,68676.0,Balanced,88655.0
2584803,1210996.0,1283452.0,90355.0,Balanced,1237585.0
2421488,2140071.0,0.0,646253.0,Spender,0.0
1434822,933519.0,228784.0,272519.0,Spender,202826.0
2350986,1456896.0,450438.0,443652.0,Balanced,453849.0
1857402,1251377.0,526653.0,79372.0,Spender,440123.0
1999902,854910.0,1121243.0,23749.0,Saver,1317270.0
1185371,828359.0,107569.0,249443.0,Balanced,113051.0
378821,162959.0,202559.0,13303.0,Balanced,210843.0
709987,613718.0,69225.0,27044.0,Spender,61567.0
293877,200957.0,76389.0,16531.0,Balanced,77021.0
1597419,1293060.0,257516.0,46843.0,Spender,246518.0
970759,585357.0,203270.0,182132.0,Spender,184034.0
1811369,989441.0,592606.0,229322.0,Saver,676251.0
2283437,1517759.0,583394.0,182284.0,Balanced,562975.0
1642268,1140194.0,284925.0,217149.0,Balanced,290829.0
2263697,1475466.0,214968.0,573263.0,Balanced,208422.0
1517172,657961.0,437249.0,421962.0,Saver,462642.0
2821685,1429451.0,979583.0,412651.0,Saver,1129845.0
1806963,1347161.0,152572.0,307230.0,Spender,130443.0
1908997,1347571.0,414128.0,147298.0,Spender,411234.0
835945,658664.0,48478.0,128803.0,Spender,44653.0
1468826,926755.0,212414.0,329657.0,Balanced,222350.0
336663,198890.0,88068.0,49705.0,Balanced,86265.0
831163,704804.0,51037.0,75322.0,Spender,42145.0
1907447,673162.0,901225.0,333060.0,Saver,1017313.0
1479290,609628.0,449548.0,420114.0,Saver,534438.0
1044453,515726.0,250490.0,278237.0,Balanced,240060.0
2162147,990778.0,672404.0,498965.0,Balanced,690038.0
2170711,1156885.0,833955.0,179871.0,Balanced,817115.0
571244,505186.0,24661.0,41397.0,Spender,23586.0
2126967,981388.0,610517.0,535062.0,Saver,703494.0
1449769,704474.0,666434.0,78861.0,Balanced,642830.0
2545389,1288522.0,794412.0,462455.0,Balanced,828135.0
2769440,2171027.0,233736.0,364677.0,Spender,232969.0
1775055,720360.0,805484.0,249211.0,Saver,909569.0
494755,376758.0,50531.0,67466.0,Spender,43310.0
538051,259474.0,133311.0,145266.0,Balanced,129688.0
875782,441201.0,411698.0,22883.0,Balanced,452228.0
489439,299399.0,75085.0,114955.0,Balanced,77681.0
1124093,534378.0,308125.0,281590.0,Saver,340849.0
465466,152694.0,181109.0,131663.0,Saver,195987.0
1314134,777908.0,357793.0,178433.0,Saver,426679.0
2623263,1088132.0,1141590.0,393541.0,Balanced,1191882.0
2631434,1644335.0,228224.0,758875.0,Spender,185211.0
1558590,951388.0,392841.0,214361.0,Balanced,376702.0
1615615,827850.0,543703.0,244062.0,Saver,647504.0
1944554,788868.0,961860.0,193826.0,Balanced,1016219.0
571396,338739.0,227235.0,5422.0,Balanced,219399.0
1204262,373295.0,674514.0,156453.0,Saver,771350.0
1711015,1177574.0,197180.0,336261.0,Balanced,199727.0
997272,507455.0,283398.0,206419.0,Saver,331095.0
769778,274021.0,494254.0,1503.0,Saver,539259.0
1586178,551088.0,653906.0,381184.0,Saver,724153.0
1796724,1025747.0,505557.0,265420.0,Balanced,492973.0
2456126,1449251.0,623170.0,383705.0,Balanced,615613.0
2199598,1868275.0,0.0,634635.0,Spender,0.0
761943,511261.0,185659.0,65023.0,Balanced,177053.0
1525790,789993.0,387161.0,348636.0,Balanced,370484.0
2287300,1494123.0,398771.0,394406.0,Balanced,428816.0
81085,37519.0,26519.0,17047.0,Saver,31042.0
1416291,1049719.0,189047.0,177525.0,Spender,156558.0
2671158,1628582.0,818834.0,223742.0,Balanced,859927.0
1998939,661566.0,1009871.0,327502.0,Saver,1173315.0
2488064,1690928.0,517273.0,279863.0,Spender,419123.0
1610336,1038713.0,463934.0,107689.0,Balanced,446899.0
85903,38761.0,25514.0,21628.0,Saver,28944.0
1302137,875574.0,240684.0,185879.0,Balanced,242158.0
2048173,668956.0,858582.0,520635.0,Saver,991584.0
1713900,846707.0,623460.0,243733.0,Balanced,644441.0
662242,269311.0,282311.0,110620.0,Saver,297740.0
562493,240081.0,154461.0,167951.0,Saver,178024.0
1540017,917921.0,182496.0,439600.0,Saver,197203.0
919446,453470.0,391035.0,74941.0,Balanced,389819.0
691593,384252.0,127114.0,180227.0,Balanced,134799.0
1517130,699126.0,640316.0,177688.0,Saver,746409.0
1584227,841604.0,708761.0,33862.0,Saver,780964.0
2347905,1303934.0,638407.0,405564.0,Balanced,615031.0
82101,64180.0,0.0,24065.0,Spender,0.0
52775,33037.0,4312.0,15426.0,Balanced,4659.0
1734361,572928.0,1095632.0,65801.0,Saver,1308893.0
2637551,1817382.0,209916.0,610253.0,Balanced,209428.0
2192771,1433834.0,230808.0,528129.0,Balanced,223556.0
2559907,1322529.0,954192.0,283186.0,Balanced,1040689.0
1856210,1148113.0,341350.0,366747.0,Balanced,344752.0
2212301,1169638.0,718676.0,323987.0,Saver,764693.0
76616,42528.0,28850.0,5238.0,Saver,32451.0
796055,363395.0,250858.0,181802.0,Balanced,245484.0
1284215,1041641.0,141345.0,101229.0,Spender,123119.0
256903,105331.0,125333.0,26239.0,Balanced,125089.0
1329894,578070.0,676013.0,75811.0,Balanced,742325.0
1946807,1621340.0,0.0,420085.0,Spender,0.0
1088218,918348.0,20112.0,149758.0,Spender,18068.0
402365,312932.0,35914.0,53519.0,Spender,32421.0
2434775,1155315.0,837868.0,441592.0,Saver,955683.0
411309,215877.0,176027.0,19405.0,Saver,207873.0
105863,92294.0,0.0,28524.0,Spender,0.0
1967577,838846.0,854190.0,274541.0,Saver,973730.0
2642806,883877.0,1468331.0,290598.0,Saver,1612708.0
1601899,883767.0,657248.0,60884.0,Saver,746443.0
827635,333117.0,452817.0,41701.0,Saver,510623.0
763340,259639.0,292937.0,210764.0,Saver,308899.0
328495,191968.0,91528.0,44999.0,Balanced,94948.0
2395060,1852400.0,23758.0,518902.0,Spender,22376.0
881257,654134.0,205836.0,21287.0,Spender,174796.0
1896357,1247688.0,282597.0,366072.0,Balanced,272997.0
1929262,929263.0,466643.0,533356.0,Balanced,458125.0
1923233,584606.0,1165557.0,173070.0,Saver,1335101.0
1373173,957157.0,177438.0,238578.0,Spender,158587.0
1772750,536987.0,735731.0,500032.0,Saver,868012.0
1772199,1352325.0,37439.0,382435.0,Spender,32085.0
2749134,1411610.0,1286122.0,51402.0,Balanced,1292250.0
750033,483158.0,181655.0,85220.0,Balanced,186961.0
963438,615902.0,322745.0,24791.0,Balanced,328878.0
2891974,2112273.0,32429.0,747272.0,Spender,29496.0
2716506,1263027.0,946854.0,506625.0,Balanced,943837.0
184445,78708.0,52817.0,52920.0,Saver,56778.0
453551,359392.0,91471.0,2688.0,Spender,87873.0
1895700,1245592.0,409494.0,240614.0,Spender,330813.0
2716981,2260294.0,371620.0,85067.0,Spender,324774.0
1263705,504431.0,626400.0,132874.0,Saver,665932.0
2738423,1861178.0,744251.0,132994.0,Balanced,789240.0
2300989,1043639.0,1030385.0,226965.0,Saver,1138397.0
764647,423720.0,152993.0,187934.0,Saver,161332.0
957179,751163.0,159871.0,46145.0,Spender,130323.0
921535,429786.0,360799.0,130950.0,Saver,389587.0
1833611,1108673.0,217991.0,506947.0,Balanced,232823.0
2324749,1495854.0,132322.0,696573.0,Balanced,141568.0
1792166,1063386.0,594023.0,134757.0,Balanced,653123.0
1085408,910844.0,0.0,304642.0,Spender,0.0
1511312,690880.0,701920.0,118512.0,Balanced,673187.0
2625606,1268837.0,1031040.0,325729.0,Balanced,1023276.0
909625,608463.0,61588.0,239574.0,Spender,51473.0
546440,458731.0,0.0,128879.0,Spender,0.0
1521926,648095.0,482321.0,391510.0,Balanced,528328.0
1502137,809290.0,332218.0,360629.0,Saver,362434.0
2923524,2095327.0,622035.0,206162.0,Spender,538512.0
2792455,904343.0,1419989.0,468123.0,Saver,1565776.0
2319409,991148.0,1060195.0,268066.0,Saver,1249485.0
1869400,729348.0,882237.0,257815.0,Saver,1002841.0
1322597,1028432.0,233078.0,61087.0,Spender,231865.0
1753820,950146.0,637534.0,166140.0,Balanced,665633.0
1693608,658870.0,598983.0,435755.0,Saver,692354.0
345599,227639.0,24901.0,93059.0,Balanced,23989.0
1607009,1160335.0,152518.0,294156.0,Spender,151044.0
995522,538783.0,307928.0,148811.0,Balanced,321541.0
2463515,1611111.0,325577.0,526827.0,Balanced,334702.0
2979575,1271435.0,1163903.0,544237.0,Balanced,1173343.0
647904,334946.0,121760.0,191198.0,Balanced,117079.0
166841,86900.0,70427.0,9514.0,Balanced,68314.0
1763422,967674.0,558191.0,237557.0,Balanced,531261.0
219934,72982.0,86366.0,60586.0,Saver,103622.0
1681734,1060835.0,159396.0,461503.0,Spender,152583.0
1185270,622178.0,386956.0,176136.0,Balanced,413895.0
287068,175085.0,100373.0,11610.0,Spender,94955.0
880288,419453.0,245616.0,215219.0,Balanced,251171.0
2248559,1035131.0,818694.0,394734.0,Balanced,788590.0
1654243,739142.0,531400.0,383701.0,Saver,563731.0
901161,363481.0,412638.0,125042.0,Balanced,448726.0
1335076,671169.0,582247.0,81660.0,Saver,611387.0
628641,538542.0,85575.0,4524.0,Spender,80425.0
755356,613366.0,15285.0,126705.0,Spender,14150.0
1899039,1035780.0,771509.0,91750.0,Saver,868089.0
1688846,1339246.0,254786.0,94814.0,Spender,253510.0
86683,65204.0,10133.0,11346.0,Spender,8508.0
2264949,828307.0,1136257.0,300385.0,Saver,1326913.0
1509410,730385.0,654776.0,124249.0,Balanced,688317.0
374934,185709.0,174386.0,14839.0,Balanced,191156.0
1852466,1132608.0,194710.0,525148.0,Spender,192143.0
2432865,1396286.0,940500.0,96079.0,Saver,1005663.0
847583,567958.0,190432.0,89193.0,Balanced,189700.0
514310,222353.0,244918.0,47039.0,Balanced,263929.0
1288822,601890.0,351965.0,334967.0,Saver,381635.0
607242,267364.0,265176.0,74702.0,Saver,293492.0
818223,495045.0,292729.0,30449.0,Balanced,305578.0
159373,92581.0,66301.0,491.0,Balanced,68584.0
608988,205410.0,271680.0,131898.0,Saver,311370.0
1060540,846336.0,0.0,227327.0,Spender,0.0
1222304,956651.0,112455.0,153198.0,Spender,106355.0
2083648,1165524.0,839170.0,78954.0,Balanced,890052.0
1693909,712665.0,792390.0,188854.0,Saver,949879.0
1529634,1355984.0,0.0,270691.0,Spender,0.0
964424,535093.0,225661.0,203670.0,Saver,238440.0
916491,527464.0,367515.0,21512.0,Balanced,368371.0
1624745,653007.0,700581.0,271157.0,Balanced,761347.0
2049117,1085288.0,794086.0,169743.0,Balanced,764314.0
969134,591271.0,198399.0,179464.0,Balanced,207732.0
1905797,1210540.0,324690.0,370567.0,Spender,287231.0
1486803,776059.0,304578.0,406166.0,Balanced,331453.0
2235211,799127.0,1160899.0,275185.0,Saver,1380641.0
2979735,1494167.0,1005005.0,480563.0,Balanced,1073131.0
492136,151578.0,300959.0,39599.0,Saver,320455.0
1732252,1105211.0,478124.0,148917.0,Spender,384863.0
2345455,1727257.0,585807.0,32391.0,Spender,484649.0
561162,375674.0,137329.0,48159.0,Balanced,137092.0
2620725,1433994.0,1136548.0,50183.0,Balanced,1120880.0
2476277,1822350.0,0.0,716077.0,Spender,0.0
957383,800631.0,0.0,179298.0,Spender,0.0
1180548,567075.0,552150.0,61323.0,Balanced,586867.0
1436205,471823.0,914072.0,50310.0,Saver,1075675.0
2329042,1078048.0,992385.0,258609.0,Balanced,1015401.0
997436,635756.0,269622.0,92058.0,Balanced,294826.0
1367621,1098356.0,154691.0,114574.0,Spender,127476.0
2264625,741574.0,1204964.0,318087.0,Saver,1284337.0
2417893,1934624.0,0.0,662169.0,Spender,0.0
1490351,863607.0,372766.0,253978.0,Saver,446308.0
1621836,508424.0,859806.0,253606.0,Saver,956512.0
1948917,945079.0,532269.0,471569.0,Saver,632663.0
908823,648672.0,259054.0,1097.0,Spender,217709.0
789574,434510.0,308309.0,46755.0,Balanced,332023.0
375437,209664.0,109887.0,55886.0,Balanced,109503.0
1866760,991835.0,479932.0,394993.0,Saver,556798.0
2141013,1642379.0,187098.0,311536.0,Spender,186142.0
2304029,1792363.0,398504.0,113162.0,Spender,393166.0
1847001,1292667.0,39030.0,515304.0,Spender,37713.0
922834,404002.0,427841.0,90991.0,Balanced,409671.0
1899087,1528423.0,0.0,449067.0,Spender,0.0
493066,197298.0,163910.0,131858.0,Balanced,176255.0
2482075,1734015.0,490086.0,257974.0,Spender,431210.0
669696,311685.0,188180.0,169831.0,Balanced,199410.0
1743470,1249301.0,122405.0,371764.0,Spender,101305.0
170062,83905.0,40022.0,46135.0,Balanced,39082.0
1417741,866616.0,444237.0,106888.0,Balanced,464919.0
1082499,517501.0,262566.0,302432.0,Balanced,266653.0
1914445,1087836.0,789101.0,37508.0,Balanced,775479.0
2381348,1040009.0,774337.0,567002.0,Saver,845910.0
257609,164951.0,58989.0,33669.0,Balanced,61516.0
2062755,883741.0,1068931.0,110083.0,Saver,1238683.0
2822454,1578211.0,1177010.0,67233.0,Saver,1272515.0
333006,99916.0,194174.0,38916.0,Saver,231704.0
2420965,1407672.0,730531.0,282762.0,Balanced,694901.0
2856284,1150917.0,1508320.0,197047.0,Balanced,1591292.0
1900924,1167510.0,610510.0,122904.0,Balanced,606633.0
2420174,1138636.0,991470.0,290068.0,Balanced,1013061.0
2936569,2096694.0,478577.0,361298.0,Spender,437405.0
2638273,1356419.0,931730.0,350124.0,Balanced,963622.0
1664099,1088199.0,142190.0,433710.0,Balanced,151637.0
2428227,1531308.0,451640.0,445279.0,Spender,435727.0
1191452,595808.0,588340.0,7304.0,Saver,624230.0
2671776,1855220.0,400481.0,416075.0,Balanced,422688.0
2976517,1210595.0,1085087.0,680835.0,Balanced,1095784.0
1406256,969991.0,412465.0,23800.0,Balanced,442488.0
2740944,1111511.0,1281930.0,347503.0,Balanced,1334917.0
2770654,1807422.0,588188.0,375044.0,Balanced,559682.0
1280796,881666.0,32558.0,366572.0,Balanced,34185.0
163936,114412.0,26129.0,23395.0,Balanced,28451.0
66279,35641.0,15727.0,14911.0,Balanced,15137.0
1169962,655281.0,408366.0,106315.0,Saver,459058.0
136124,59446.0,44853.0,31825.0,Balanced,46821.0
1466470,1067026.0,257492.0,141952.0,Spender,216080.0
1962493,966317.0,743001.0,253175.0,Balanced,778371.0
2483351,1784420.0,341714.0,357217.0,Spender,276775.0
2239063,1143253.0,473554.0,622256.0,Saver,561565.0
2869182,936054.0,1887118.0,46010.0,Saver,2197357.0
1043978,730210.0,252111.0,61657.0,Balanced,275092.0
497244,393081.0,0.0,105278.0,Spender,0.0
1319670,1137628.0,0.0,228664.0,Spender,0.0
2523188,1385000.0,947790.0,190398.0,Saver,1043735.0
2107712,1748978.0,175868.0,182866.0,Spender,158835.0
287723,89703.0,166315.0,31705.0,Saver,197978.0
1509900,1139884.0,166022.0,203994.0,Spender,162139.0
888927,620866.0,49911.0,218150.0,Spender,45859.0
132806,84183.0,48073.0,550.0,Spender,45475.0
2879045,2023672.0,79741.0,775632.0,Spender,79006.0
1328673,655622.0,508418.0,164633.0,Saver,598707.0
1024334,480605.0,472897.0,70832.0,Balanced,495985.0
1042144,764286.0,118906.0,158952.0,Spender,107968.0
2344630,987906.0,892719.0,464005.0,Saver,1001101.0
2634588,831842.0,1767375.0,35371.0,Saver,2056326.0
1788460,1410066.0,0.0,384042.0,Spender,0.0
539709,262112.0,154420.0,123177.0,Saver,167182.0
1787821,1054679.0,644011.0,89131.0,Saver,722003.0
487585,238625.0,224403.0,24557.0,Balanced,239140.0
2504698,1316683.0,1034889.0,153126.0,Balanced,1088037.0
867108,625264.0,34615.0,207229.0,Spender,31787.0
900525,608686.0,218355.0,73484.0,Balanced,218040.0
1539556,650608.0,521332.0,367616.0,Saver,595039.0
2329023,1240972.0,710383.0,377668.0,Balanced,740092.0
2488710,935017.0,980913.0,572780.0,Saver,1093586.0
548512,219597.0,237806.0,91109.0,Balanced,260170.0
817442,272319.0,462782.0,82341.0,Saver,531259.0
525278,321032.0,60733.0,143513.0,Balanced,65446.0
1980440,1593756.0,0.0,424980.0,Spender,0.0
2441219,968576.0,1118138.0,354505.0,Saver,1300973.0
429593,232797.0,114646.0,82150.0,Balanced,119264.0
544955,212104.0,232169.0,100682.0,Saver,254513.0
1334574,826468.0,364726.0,143380.0,Balanced,353950.0
1570180,1024935.0,345626.0,199619.0,Balanced,348027.0
1932582,1101053.0,647012.0,184517.0,Saver,722199.0
1535183,1001187.0,73663.0,460333.0,Spender,61004.0
696045,353942.0,220978.0,121125.0,Saver,254239.0
1676528,1154962.0,475266.0,46300.0,Balanced,473397.0
1952392,1552510.0,95832.0,304050.0,Spender,92114.0
2964611,2090917.0,829259.0,44435.0,Spender,770937.0
2837976,1676631.0,915589.0,245756.0,Balanced,912453.0
1395205,706710.0,501833.0,186662.0,Saver,554025.0
1358014,704964.0,435386.0,217664.0,Balanced,475146.0
2297680,990753.0,634041.0,672886.0,Balanced,692511.0
518011,249680.0,115691.0,152640.0,Saver,128736.0
2444850,2055244.0,317677.0,71929.0,Spender,297293.0
2871839,2008199.0,400011.0,463629.0,Balanced,438810.0
796760,531373.0,70075.0,195312.0,Spender,69992.0
348783,177920.0,145990.0,24873.0,Saver,154869.0
1187613,366275.0,553924.0,267414.0,Saver,627610.0
2895575,2000691.0,131652.0,763232.0,Balanced,139418.0
2165226,874252.0,860644.0,430330.0,Balanced,841736.0
2818061,1994168.0,546847.0,277046.0,Spender,527369.0
1390683,449081.0,556467.0,385135.0,Saver,623392.0
1850298,1084812.0,275053.0,490433.0,Balanced,281837.0
2904119,1457432.0,823034.0,623653.0,Balanced,815749.0
2723705,1416008.0,1010540.0,297157.0,Saver,1106564.0
2163213,964606.0,684695.0,513912.0,Saver,727575.0
503222,264605.0,190895.0,47722.0,Balanced,208024.0
2138618,1079050.0,897277.0,162291.0,Balanced,903809.0
687790,292888.0,288636.0,106266.0,Balanced,281228.0
1383520,638422.0,331231.0,413867.0,Balanced,321742.0
2649327,1567688.0,442365.0,639274.0,Balanced,447280.0
2778668,1247693.0,922619.0,608356.0,Saver,1056243.0
256548,108014.0,113745.0,34789.0,Balanced,121328.0
1561252,879275.0,535867.0,146110.0,Balanced,583393.0
500983,208531.0,163814.0,128638.0,Balanced,171244.0
1913062,867608.0,719622.0,325832.0,Saver,801011.0
2615687,2326623.0,0.0,638166.0,Spender,0.0
2643157,1300971.0,955423.0,386763.0,Balanced,989968.0
2847909,2326887.0,0.0,644161.0,Spender,0.0
2913717,2399928.0,0.0,758506.0,Spender,0.0
2630388,1371636.0,949900.0,308852.0,Balanced,974133.0
1779004,1384043.0,387719.0,7242.0,Spender,314750.0
2999311,1624468.0,1145462.0,229381.0,Balanced,1174224.0
1975618,958192.0,475169.0,542257.0,Balanced,453017.0
1431173,753402.0,382573.0,295198.0,Saver,412066.0
2775575,1695454.0,466259.0,613862.0,Balanced,470042.0
2517760,1687314.0,584746.0,245700.0,Balanced,603865.0
267314,209959.0,1117.0,56238.0,Spender,935.0
2685122,1924202.0,240316.0,520604.0,Spender,205533.0
1584090,972952.0,526370.0,84768.0,Balanced,529598.0
2301607,1117916.0,514827.0,668864.0,Saver,555798.0
798692,626961.0,86904.0,84827.0,Spender,86883.0
2432962,2080064.0,112555.0,240343.0,Spender,108159.0
2126775,1218941.0,672297.0,235537.0,Saver,787690.0
2575010,1684243.0,819913.0,70854.0,Spender,749214.0
1664694,822717.0,529865.0,312112.0,Balanced,579778.0
2681674,1595842.0,893858.0,191974.0,Balanced,947338.0
631904,484775.0,0.0,152285.0,Spender,0.0
321365,255709.0,27656.0,38000.0,Spender,25502.0
766773,406316.0,254974.0,105483.0,Balanced,263020.0
1995537,845572.0,762977.0,386988.0,Saver,867538.0
2091381,910370.0,703002.0,478009.0,Balanced,754081.0
128116,75216.0,44017.0,8883.0,Balanced,45181.0
434370,196655.0,111796.0,125919.0,Balanced,118425.0
2072643,1660822.0,24866.0,386955.0,Spender,21139.0
569385,506822.0,61600.0,963.0,Spender,60763.0
1622138,611422.0,808457.0,202259.0,Saver,859355.0
2067337,1328565.0,467857.0,270915.0,Spender,467256.0
2373724,1441450.0,356054.0,576220.0,Spender,329896.0
2278531,1170363.0,899587.0,208581.0,Balanced,918022.0
1679753,780049.0,732790.0,166914.0,Balanced,730311.0
1036399,567488.0,446993.0,21918.0,Balanced,451808.0
276256,153955.0,98802.0,23499.0,Balanced,105458.0
872376,353136.0,331602.0,187638.0,Saver,355118.0
935987,584966.0,172784.0,178237.0,Balanced,170694.0
2709574,1548364.0,1095047.0,66163.0,Saver,1170122.0
470539,171021.0,283328.0,16190.0,Saver,315627.0
2349986,1999578.0,84677.0,265731.0,Spender,74299.0
1579017,693751.0,532944.0,352322.0,Balanced,558162.0
600242,281280.0,168976.0,149986.0,Balanced,185765.0
2857533,1338539.0,1506457.0,12537.0,Saver,1783425.0
2898439,1136114.0,1476240.0,286085.0,Saver,1744999.0
1833802,573087.0,1027311.0,233404.0,Saver,1178178.0
1365712,530527.0,461881.0,373304.0,Saver,503723.0
576249,329304.0,160264.0,86681.0,Saver,177510.0
2683937,1213856.0,1252923.0,217158.0,Balanced,1237284.0
2133631,1342321.0,541645.0,249665.0,Balanced,525538.0
2572919,2101263.0,134783.0,336873.0,Spender,119580.0
2071835,894758.0,760641.0,416436.0,Balanced,825014.0
849687,338883.0,500330.0,10474.0,Saver,581171.0
2282791,1042795.0,973285.0,266711.0,Balanced,1068400.0
1933855,1173744.0,385008.0,375103.0,Spender,323008.0
2907329,1313857.0,1346359.0,247113.0,Balanced,1380128.0
1118965,515254.0,405066.0,198645.0,Balanced,432998.0
1274171,573115.0,564486.0,136570.0,Balanced,575250.0
2470872,808788.0,1099673.0,562411.0,Saver,1213223.0
2977503,1661124.0,1262250.0,54129.0,Balanced,1353615.0
787463,312459.0,258146.0,216858.0,Saver,287716.0
2138523,1224251.0,804173.0,110099.0,Saver,954509.0
2150510,765934.0,1282289.0,102287.0,Saver,1398029.0
400679,232738.0,66893.0,101048.0,Balanced,72543.0
2648262,1774828.0,182807.0,690627.0,Balanced,181302.0
1351133,424468.0,888979.0,37686.0,Saver,972040.0
2354748,1777560.0,0.0,641941.0,Spender,0.0
1877352,1004760.0,718669.0,153923.0,Balanced,738340.0
680270,597708.0,0.0,126249.0,Spender,0.0
2375281,1898157.0,428245.0,48879.0,Spender,416438.0
2476105,1745031.0,448307.0,282767.0,Spender,429977.0
667367,409401.0,167726.0,90240.0,Balanced,167136.0
1154381,894410.0,52242.0,207729.0,Spender,47138.0
2309573,1164373.0,781254.0,363946.0,Balanced,792703.0
2066328,1726571.0,53678.0,286079.0,Spender,43544.0
911465,456144.0,192917.0,262404.0,Saver,224212.0
288483,173559.0,98911.0,16013.0,Spender,82723.0
2539703,1421066.0,998259.0,120378.0,Saver,1188049.0
1916962,1378540.0,128143.0,410279.0,Spender,112709.0
320146,158035.0,154951.0,7160.0,Saver,177161.0
1430503,742475.0,480795.0,207233.0,Balanced,515770.0
157524,136165.0,0.0,22875.0,Spender,0.0
2365458,1408040.0,737412.0,220006.0,Balanced,760397.0
961289,551603.0,141358.0,268328.0,Balanced,139324.0
594026,412301.0,131374.0,50351.0,Balanced,134849.0
163776,79299.0,70305.0,14172.0,Balanced,72900.0
230494,142809.0,71484.0,16201.0,Spender,59605.0
2099186,954716.0,1052659.0,91811.0,Saver,1197003.0
2340123,1233725.0,850849.0,255549.0,Balanced,866365.0
1929732,1034890.0,500663.0,394179.0,Balanced,514832.0
1917307,1123602.0,366819.0,426886.0,Balanced,398272.0
327785,191602.0,56195.0,79988.0,Balanced,57463.0
1440254,745590.0,609310.0,85354.0,Balanced,622363.0
318449,177969.0,137076.0,3404.0,Saver,153602.0
2900774,1727230.0,325341.0,848203.0,Balanced,339482.0
1438977,815862.0,616928.0,6187.0,Saver,681784.0
286371,164362.0,39476.0,82533.0,Saver,46195.0
2749403,1787644.0,278136.0,683623.0,Spender,238421.0
696275,559922.0,0.0,190516.0,Spender,0.0
1774502,701378.0,867005.0,206119.0,Saver,986923.0
174591,113646.0,50616.0,10329.0,Balanced,50058.0
2739206,1697912.0,542925.0,498369.0,Balanced,523104.0
2677951,1230851.0,851590.0,595510.0,Balanced,835272.0
689104,607527.0,54524.0,27053.0,Spender,53582.0
2648133,1602236.0,412235.0,633662.0,Balanced,392285.0
823720,481538.0,290635.0,51547.0,Saver,310985.0
993681,457663.0,389447.0,146571.0,Balanced,414257.0
316909,177758.0,57723.0,81428.0,Saver,69093.0
1384649,1108303.0,195998.0,80348.0,Spender,183775.0
1258468,963591.0,203556.0,91321.0,Spender,200394.0
1210152,781944.0,405419.0,22789.0,Balanced,437157.0
1033667,506351.0,481851.0,45465.0,Saver,540635.0
2160932,1082368.0,983574.0,94990.0,Saver,1081959.0
2415885,1633383.0,635065.0,147437.0,Spender,588354.0
2050892,1733242.0,141560.0,176090.0,Spender,128354.0
930096,553492.0,149200.0,227404.0,Balanced,142318.0
2251340,1921106.0,0.0,618509.0,Spender,0.0
2764766,1950427.0,477358.0,336981.0,Spender,436329.0
2974537,1188366.0,1671762.0,114409.0,Saver,1974641.0
640073,196612.0,400485.0,42976.0,Saver,464641.0
1642173,1363959.0,0.0,362693.0,Spender,0.0
1677059,837011.0,499223.0,340825.0,Balanced,541744.0
2131742,848782.0,664409.0,618551.0,Saver,776404.0
1124477,569666.0,549923.0,4888.0,Saver,612872.0
1777512,1201350.0,175817.0,400345.0,Spender,170208.0
1523300,872403.0,419754.0,231143.0,Saver,457839.0
2615079,1991173.0,0.0,708184.0,Spender,0.0
1648328,1468402.0,0.0,284913.0,Spender,0.0
2076361,670666.0,1127462.0,278233.0,Saver,1330253.0
2796437,1121504.0,1116330.0,558603.0,Saver,1294290.0
347584,178811.0,81857.0,86916.0,Balanced,79637.0
1455802,901325.0,431098.0,123379.0,Balanced,410923.0
942015,436990.0,474637.0,30388.0,Balanced,478662.0
630971,449632.0,99372.0,81967.0,Spender,92918.0
2533502,1705535.0,664921.0,163046.0,Balanced,659916.0
2319654,1007577.0,1013161.0,298916.0,Balanced,1110413.0
2018067,1258461.0,159606.0,600000.0,Balanced,174003.0
1606570,820548.0,509312.0,276710.0,Saver,580458.0
1701348,1087419.0,259912.0,354017.0,Spender,224335.0
2921259,2356133.0,0.0,594121.0,Spender,0.0
904741,697497.0,0.0,222757.0,Spender,0.0
2979511,2044709.0,90890.0,843912.0,Spender,74278.0
2073615,1023002.0,640772.0,409841.0,Balanced,654516.0
499777,324804.0,103591.0,71382.0,Balanced,113658.0
191449,70703.0,102491.0,18255.0,Saver,114594.0
2725032,1236713.0,1193791.0,294528.0,Saver,1420535.0
1236995,994971.0,117899.0,124125.0,Spender,117363.0
345920,117257.0,194991.0,33672.0,Saver,216070.0
1678662,1476729.0,0.0,349812.0,Spender,0.0
185370,125716.0,26971.0,32683.0,Spender,22321.0
